timestamp,latitude,longitude,altitude,v_north,v_east,v_down,a_north,a_east,a_down
0.0,39.95294662301098,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.953306351653346,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.95366608029571,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.95402580893808,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.95438553758044,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.95474526622281,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.955104994865174,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.95546472350754,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.955824452149905,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.95618418079227,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.956543909434636,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.956903638077,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.95726336671937,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.95762309536173,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.9579828240041,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.958342552646464,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.95870228128883,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.959062009931195,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.95942173857356,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.959781467215926,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96014119585829,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96050092450066,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96086065314302,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96122038178539,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.961580110427754,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96193983907012,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.962299567712485,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96265929635485,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.963019024997216,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96337875363958,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96373848228195,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96409821092431,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96445793956668,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.964817668209044,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96517739685141,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.965537125493775,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96589685413614,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.966256582778506,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96661631142087,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96697604006324,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.9673357687056,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96769549734797,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.968055225990334,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.9684149546327,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.968774683275065,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96913441191743,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.969494140559796,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.96985386920216,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97021359784453,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97057332648689,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97093305512926,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.971292783771624,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97165251241399,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.972012241056355,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97237196969872,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.972731698341086,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97309142698345,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97345115562582,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97381088426818,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97417061291055,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.974530341552914,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97489007019528,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.975249798837645,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97560952748001,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.975969256122376,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97632898476474,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97668871340711,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97704844204947,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97740817069184,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.977767899334204,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97812762797657,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.978487356618935,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.9788470852613,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.979206813903666,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.97956654254603,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.9799262711884,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98028599983076,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98064572847313,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.981005457115494,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98136518575786,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.981724914400225,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98208464304259,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.982444371684956,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98280410032732,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98316382896969,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98352355761205,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98388328625442,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.984243014896784,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98460274353915,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.984962472181515,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98532220082388,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.985681929466246,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98604165810861,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98640138675098,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98676111539334,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98712084403571,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98748057267807,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98784030132044,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.988200029962805,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98855975860517,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.988919487247536,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.9892792158899,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98963894453227,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.98999867317463,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.990358401817,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99071813045936,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99107785910173,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.991437587744095,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99179731638646,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.992157045028826,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99251677367119,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99287650231356,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99323623095592,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99359595959829,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99395568824065,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99431541688302,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.994675145525385,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99503487416775,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.995394602810116,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99575433145248,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99611406009485,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99647378873721,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99683351737958,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99719324602194,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99755297466431,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.997912703306675,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99827243194904,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.998632160591406,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99899188923377,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.99935161787614,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,39.9997113465185,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00007107516087,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00043080380323,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0007905324456,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.001150261087965,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00150998973033,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.001869718372696,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00222944701506,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00258917565743,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00294890429979,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00330863294216,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00366836158452,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00402809022689,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.004387818869255,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00474754751162,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.005107276153986,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00546700479635,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00582673343872,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00618646208108,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00654619072345,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00690591936581,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00726564800818,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.007625376650545,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00798510529291,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.008344833935276,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00870456257764,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00906429122001,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00942401986237,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.00978374850474,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0101434771471,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01050320578947,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.010862934431835,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0112226630742,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.011582391716566,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01194212035893,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0123018490013,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01266157764366,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01302130628603,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01338103492839,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01374076357076,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.014100492213124,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01446022085549,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.014819949497856,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01517967814022,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01553940678259,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01589913542495,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01625886406732,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01661859270968,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01697832135205,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.017338049994414,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01769777863678,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.018057507279146,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01841723592151,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01877696456388,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01913669320624,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01949642184861,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.01985615049097,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02021587913334,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.020575607775704,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02093533641807,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.021295065060436,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0216547937028,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02201452234517,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02237425098753,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0227339796299,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02309370827226,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02345343691463,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.023813165556994,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02417289419936,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.024532622841726,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02489235148409,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02525208012646,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02561180876882,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02597153741119,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02633126605355,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02669099469592,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.027050723338284,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02741045198065,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.027770180623016,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02812990926538,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02848963790775,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02884936655011,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02920909519248,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02956882383484,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.02992855247721,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.030288281119574,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03064800976194,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.031007738404305,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03136746704667,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03172719568904,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0320869243314,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03244665297377,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03280638161613,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0331661102585,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.033525838900864,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03388556754323,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.034245296185595,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03460502482796,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03496475347033,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03532448211269,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03568421075506,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03604393939742,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03640366803979,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.036763396682154,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03712312532452,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.037482853966885,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03784258260925,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03820231125162,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03856203989398,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03892176853635,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03928149717871,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.03964122582108,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.040000954463444,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04036068310581,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.040720411748175,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04108014039054,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04143986903291,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04179959767527,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04215932631764,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04251905496,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04287878360237,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.043238512244734,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0435982408871,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.043957969529465,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04431769817183,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0446774268142,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04503715545656,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04539688409893,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04575661274129,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04611634138366,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.046476070026024,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04683579866839,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.047195527310755,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04755525595312,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04791498459549,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04827471323785,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04863444188022,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04899417052258,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.04935389916495,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.049713627807314,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05007335644968,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.050433085092045,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05079281373441,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05115254237678,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05151227101914,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05187199966151,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05223172830387,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05259145694624,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.052951185588604,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05331091423097,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.053670642873335,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0540303715157,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.054390100158066,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05474982880043,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0551095574428,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05546928608516,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05582901472753,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.056188743369894,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05654847201226,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.056908200654625,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05726792929699,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.057627657939356,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05798738658172,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05834711522409,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05870684386645,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05906657250882,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.059426301151184,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.05978602979355,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.060145758435915,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06050548707828,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.060865215720646,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06122494436301,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06158467300538,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06194440164774,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06230413029011,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.062663858932474,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06302358757484,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.063383316217205,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06374304485957,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.064102773501936,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0644625021443,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06482223078667,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06518195942903,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.0655416880714,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.065901416713764,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06626114535613,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.066620873998495,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06698060264086,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.067340331283226,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06770005992559,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06805978856796,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06841951721032,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06877924585269,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.069138974495054,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.06949870313742,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.069858431779785,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.07021816042215,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.070577889064516,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.07093761770688,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.07129734634925,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.07165707499161,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
0.0,40.07201680363398,116.78205206787628,100.0,40.0,0.0,0.0,0,0,0
